Record,Date,UTC Time,Frecuencia,Presion,caudal1,caudal2
     75037, 1/04/1970, 0:31:50,   5.555555E+00,   1.478548E+01,   3.030303E+00,   1.613698E+01
     75038, 1/04/1970, 0:31:50,   5.555555E+00,   1.462138E+01,   3.030303E+00,   1.620906E+01
     75039, 1/04/1970, 0:31:51,   5.555555E+00,   1.469523E+01,   3.030303E+00,   1.611111E+01
     75040, 1/04/1970, 0:31:51,   5.555555E+00,   1.469523E+01,   3.030303E+00,   1.606860E+01
     75041, 1/04/1970, 0:31:51,   5.555555E+00,   1.462138E+01,   3.030303E+00,   1.617579E+01
     75042, 1/04/1970, 0:31:52,   5.555555E+00,   1.467882E+01,   3.030303E+00,   1.634953E+01
     75043, 1/04/1970, 0:31:52,   5.555555E+00,   1.465420E+01,   3.030303E+00,   1.612774E+01
     75044, 1/04/1970, 0:31:53,   5.555555E+00,   1.452292E+01,   3.030303E+00,   1.608338E+01
     75045, 1/04/1970, 0:31:53,   5.555555E+00,   1.462138E+01,   3.030303E+00,   1.628669E+01
     75046, 1/04/1970, 0:31:53,   5.555555E+00,   1.463779E+01,   3.030303E+00,   1.632920E+01
     75047, 1/04/1970, 0:31:54,   5.555555E+00,   1.465420E+01,   1.363636E+00,   1.628669E+01
     75048, 1/04/1970, 0:31:54,   5.555555E+00,   1.462138E+01,   1.363636E+00,   1.615177E+01
     75049, 1/04/1970, 0:31:55,   5.555555E+00,   1.455574E+01,   1.363636E+00,   1.631996E+01
     75050, 1/04/1970, 0:31:55,   5.555555E+00,   1.470343E+01,   1.363636E+00,   1.617949E+01
     75051, 1/04/1970, 0:31:55,   5.555555E+00,   1.455574E+01,   1.363636E+00,   1.603718E+01
     75052, 1/04/1970, 0:31:56,   5.555555E+00,   1.464600E+01,   1.363636E+00,   1.622755E+01
     75053, 1/04/1970, 0:31:56,   5.555555E+00,   1.471164E+01,   1.363636E+00,   1.653990E+01
     75054, 1/04/1970, 0:31:57,   5.555555E+00,   1.454754E+01,   1.363636E+00,   1.671918E+01
     75055, 1/04/1970, 0:31:57,   5.555555E+00,   1.458036E+01,   1.363636E+00,   1.659534E+01
     75056, 1/04/1970, 0:31:57,   5.555555E+00,   1.458036E+01,   1.363636E+00,   1.666188E+01
     75057, 1/04/1970, 0:31:58,   5.555555E+00,   1.463779E+01,   1.363636E+00,   1.685040E+01
     75058, 1/04/1970, 0:31:58,   5.555555E+00,   1.461318E+01,   1.363636E+00,   1.696869E+01
     75059, 1/04/1970, 0:31:59,   5.555555E+00,   1.453933E+01,   1.363636E+00,   1.655283E+01
     75060, 1/04/1970, 0:31:59,   5.555555E+00,   1.453113E+01,   1.363636E+00,   1.671918E+01
     75061, 1/04/1970, 0:31:59,   5.555555E+00,   1.449831E+01,   1.363636E+00,   1.675429E+01
     75062, 1/04/1970, 0:32:00,   5.555555E+00,   1.458856E+01,   1.363636E+00,   1.670070E+01
     75063, 1/04/1970, 0:32:00,   5.555555E+00,   1.462959E+01,   1.363636E+00,   1.661013E+01
     75064, 1/04/1970, 0:32:01,   5.555555E+00,   1.444908E+01,   1.363636E+00,   1.680789E+01
     75065, 1/04/1970, 0:32:01,   5.555555E+00,   1.454754E+01,   1.363636E+00,   1.676353E+01
     75066, 1/04/1970, 0:32:01,   5.555555E+00,   1.455574E+01,   1.363636E+00,   1.675799E+01
     75067, 1/04/1970, 0:32:02,   5.555555E+00,   1.445728E+01,   1.363636E+00,   1.669884E+01
     75068, 1/04/1970, 0:32:02,   5.555555E+00,   1.452292E+01,   1.363636E+00,   1.698347E+01
     75069, 1/04/1970, 0:32:03,   5.555555E+00,   1.449010E+01,   1.363636E+00,   1.722374E+01
     75070, 1/04/1970, 0:32:03,   5.555555E+00,   1.439985E+01,   1.363636E+00,   1.718678E+01
     75071, 1/04/1970, 0:32:03,   5.555555E+00,   1.444087E+01,   1.363636E+00,   1.742150E+01
     75072, 1/04/1970, 0:32:04,   5.555555E+00,   1.444908E+01,   1.363636E+00,   1.758785E+01
     75073, 1/04/1970, 0:32:04,   5.555555E+00,   1.438344E+01,   1.363636E+00,   1.825321E+01
     75074, 1/04/1970, 0:32:05,   5.555555E+00,   1.438344E+01,   1.363636E+00,   1.861362E+01
     75075, 1/04/1970, 0:32:05,   5.555555E+00,   1.443267E+01,   1.363636E+00,   1.825506E+01
     75076, 1/04/1970, 0:32:05,   5.555555E+00,   1.434241E+01,   1.363636E+00,   1.864319E+01
     75077, 1/04/1970, 0:32:06,   5.555555E+00,   1.435882E+01,   1.363636E+00,   1.838444E+01
     75078, 1/04/1970, 0:32:06,   5.555555E+00,   1.437523E+01,   1.515152E+00,   1.873190E+01
     75079, 1/04/1970, 0:32:07,   5.555555E+00,   1.431780E+01,   1.363636E+00,   1.913667E+01
     75080, 1/04/1970, 0:32:07,   5.555555E+00,   1.430959E+01,   1.363636E+00,   1.856556E+01
     75081, 1/04/1970, 0:32:07,   5.555555E+00,   1.435062E+01,   1.363636E+00,   1.817189E+01
     75082, 1/04/1970, 0:32:08,   5.555555E+00,   1.433421E+01,   1.363636E+00,   1.872081E+01
     75083, 1/04/1970, 0:32:08,   5.555555E+00,   1.416190E+01,   1.363636E+00,   1.915700E+01
     75084, 1/04/1970, 0:32:09,   5.555555E+00,   1.427677E+01,   1.363636E+00,   1.840107E+01
     75085, 1/04/1970, 0:32:09,   5.555555E+00,   1.432600E+01,   1.363636E+00,   1.802033E+01
     75086, 1/04/1970, 0:32:09,   5.555555E+00,   1.421113E+01,   1.363636E+00,   1.862840E+01
     75087, 1/04/1970, 0:32:10,   5.555555E+00,   1.427677E+01,   1.363636E+00,   1.858774E+01
     75088, 1/04/1970, 0:32:10,   5.555555E+00,   1.428498E+01,   1.363636E+00,   1.907383E+01
     75089, 1/04/1970, 0:32:11,   5.555555E+00,   1.415370E+01,   1.363636E+00,   1.961721E+01
     75090, 1/04/1970, 0:32:11,   5.555555E+00,   1.416190E+01,   1.363636E+00,   1.891673E+01
     75091, 1/04/1970, 0:32:11,   5.555555E+00,   1.420293E+01,   1.363636E+00,   1.903871E+01
     75092, 1/04/1970, 0:32:12,   5.555555E+00,   1.421934E+01,   1.363636E+00,   1.876332E+01
     75093, 1/04/1970, 0:32:12,   5.555555E+00,   1.407165E+01,   1.363636E+00,   1.928822E+01
     75094, 1/04/1970, 0:32:13,   5.555555E+00,   1.412908E+01,   1.363636E+00,   1.887422E+01
     75095, 1/04/1970, 0:32:13,   5.555555E+00,   1.413729E+01,   1.363636E+00,   1.919581E+01
     75096, 1/04/1970, 0:32:13,   5.555555E+00,   1.410447E+01,   1.363636E+00,   1.904610E+01
     75097, 1/04/1970, 0:32:14,   5.555555E+00,   1.414549E+01,   1.363636E+00,   1.703338E+01
     75098, 1/04/1970, 0:32:14,   5.555555E+00,   1.407985E+01,   1.363636E+00,   1.482474E+01
     75099, 1/04/1970, 0:32:15,   5.555555E+00,   1.407165E+01,   1.363636E+00,   1.455305E+01
     75100, 1/04/1970, 0:32:15,   5.555555E+00,   1.408806E+01,   1.363636E+00,   1.496520E+01
     75101, 1/04/1970, 0:32:15,   5.555555E+00,   1.407985E+01,   1.363636E+00,   1.517590E+01
     75102, 1/04/1970, 0:32:16,   5.555555E+00,   1.407985E+01,   1.363636E+00,   1.542726E+01
     75103, 1/04/1970, 0:32:16,   5.555555E+00,   1.404703E+01,   1.363636E+00,   1.555109E+01
     75104, 1/04/1970, 0:32:17,   5.555555E+00,   1.416190E+01,   1.363636E+00,   1.566383E+01
     75105, 1/04/1970, 0:32:17,   5.555555E+00,   1.412908E+01,   1.363636E+00,   1.564905E+01
     75106, 1/04/1970, 0:32:17,   5.555555E+00,   1.409626E+01,   1.363636E+00,   1.573222E+01
     75107, 1/04/1970, 0:32:18,   5.555555E+00,   1.412088E+01,   1.363636E+00,   1.581909E+01
     75108, 1/04/1970, 0:32:18,   5.555555E+00,   1.405524E+01,   1.363636E+00,   1.554739E+01
     75109, 1/04/1970, 0:32:19,   5.555555E+00,   1.416190E+01,   1.363636E+00,   1.545498E+01
     75110, 1/04/1970, 0:32:19,   5.555555E+00,   1.419472E+01,   1.363636E+00,   1.580430E+01
     75111, 1/04/1970, 0:32:19,   5.555555E+00,   1.419472E+01,   1.818182E+00,   1.566753E+01
     75112, 1/04/1970, 0:32:20,   5.555555E+00,   1.398960E+01,   1.818182E+00,   1.555664E+01
     75113, 1/04/1970, 0:32:20,   5.555555E+00,   1.416190E+01,   1.818182E+00,   1.542172E+01
     75114, 1/04/1970, 0:32:21,   5.555555E+00,   1.415370E+01,   2.121212E+00,   1.560654E+01
     75115, 1/04/1970, 0:32:21,   5.555555E+00,   1.418652E+01,   2.121212E+00,   1.586529E+01
     75116, 1/04/1970, 0:32:21,   5.555555E+00,   1.430959E+01,   2.121212E+00,   1.581909E+01
     75117, 1/04/1970, 0:32:22,   5.555555E+00,   1.412088E+01,   2.121212E+00,   1.570450E+01
     75118, 1/04/1970, 0:32:22,   5.555555E+00,   1.414549E+01,   2.121212E+00,   1.559175E+01
     75119, 1/04/1970, 0:32:23,   5.555555E+00,   1.420293E+01,   2.121212E+00,   1.572113E+01
     75120, 1/04/1970, 0:32:23,   5.555555E+00,   1.440805E+01,   2.121212E+00,   1.591150E+01
     75121, 1/04/1970, 0:32:23,   5.555555E+00,   1.429318E+01,   2.121212E+00,   1.591519E+01
     75122, 1/04/1970, 0:32:24,   5.555555E+00,   1.409626E+01,   2.121212E+00,   1.589856E+01
     75123, 1/04/1970, 0:32:24,   5.555555E+00,   1.420293E+01,   2.121212E+00,   1.569525E+01
     75124, 1/04/1970, 0:32:25,   5.555555E+00,   1.421113E+01,   2.121212E+00,   1.593922E+01
     75125, 1/04/1970, 0:32:25,   5.555555E+00,   1.421934E+01,   2.121212E+00,   1.595401E+01
     75126, 1/04/1970, 0:32:25,   5.555555E+00,   1.439164E+01,   2.121212E+00,   1.604087E+01
     75127, 1/04/1970, 0:32:26,   5.555555E+00,   1.412088E+01,   2.121212E+00,   1.590226E+01
     75128, 1/04/1970, 0:32:26,   5.555555E+00,   1.418652E+01,   2.121212E+00,   1.577473E+01
     75129, 1/04/1970, 0:32:27,   5.555555E+00,   1.426036E+01,   2.121212E+00,   1.564720E+01
     75130, 1/04/1970, 0:32:27,   5.555555E+00,   1.412908E+01,   2.121212E+00,   1.575070E+01
     75131, 1/04/1970, 0:32:27,   5.555555E+00,   1.415370E+01,   2.121212E+00,   1.589671E+01
     75132, 1/04/1970, 0:32:28,   5.555555E+00,   1.421934E+01,   2.121212E+00,   1.581354E+01
     75133, 1/04/1970, 0:32:28,   5.555555E+00,   1.421113E+01,   2.121212E+00,   1.585051E+01
     75134, 1/04/1970, 0:32:29,   5.555555E+00,   1.419472E+01,   2.121212E+00,   1.575625E+01
     75135, 1/04/1970, 0:32:29,   5.555555E+00,   1.421113E+01,   2.121212E+00,   1.578767E+01
     75136, 1/04/1970, 0:32:29,   5.555555E+00,   1.410447E+01,   2.121212E+00,   1.581354E+01
     75137, 1/04/1970, 0:32:30,   5.555555E+00,   1.423575E+01,   2.121212E+00,   1.570080E+01
     75138, 1/04/1970, 0:32:30,   5.555555E+00,   1.424395E+01,   2.121212E+00,   1.571374E+01
     75139, 1/04/1970, 0:32:31,   5.555555E+00,   1.435062E+01,   2.121212E+00,   1.577288E+01
     75140, 1/04/1970, 0:32:31,   5.555555E+00,   1.431780E+01,   2.121212E+00,   1.586899E+01
     75141, 1/04/1970, 0:32:31,   5.555555E+00,   1.412908E+01,   2.121212E+00,   1.585975E+01
     75142, 1/04/1970, 0:32:32,   5.555555E+00,   1.428498E+01,   2.121212E+00,   1.594292E+01
     75143, 1/04/1970, 0:32:32,   5.555555E+00,   1.418652E+01,   2.121212E+00,   1.559360E+01
     75144, 1/04/1970, 0:32:33,   5.555555E+00,   1.430139E+01,   2.121212E+00,   1.568232E+01
     75145, 1/04/1970, 0:32:33,   5.555555E+00,   1.437523E+01,   2.121212E+00,   1.564350E+01
     75146, 1/04/1970, 0:32:33,   5.555555E+00,   1.407165E+01,   2.121212E+00,   1.568601E+01
     75147, 1/04/1970, 0:32:34,   5.555555E+00,   1.420293E+01,   1.969697E+00,   1.558990E+01
     75148, 1/04/1970, 0:32:34,   5.555555E+00,   1.430959E+01,   1.969697E+00,   1.557142E+01
     75149, 1/04/1970, 0:32:35,   5.555555E+00,   1.430959E+01,   1.212121E+00,   1.573776E+01
     75150, 1/04/1970, 0:32:35,   5.555555E+00,   1.433421E+01,   1.212121E+00,   1.588562E+01
     75151, 1/04/1970, 0:32:35,   5.555555E+00,   1.417011E+01,   1.212121E+00,   1.593368E+01
     75152, 1/04/1970, 0:32:36,   5.555555E+00,   1.423575E+01,   1.212121E+00,   1.588377E+01
     75153, 1/04/1970, 0:32:36,   5.555555E+00,   1.429318E+01,   1.212121E+00,   1.591519E+01
     75154, 1/04/1970, 0:32:37,   5.555555E+00,   1.430139E+01,   1.212121E+00,   1.579506E+01
     75155, 1/04/1970, 0:32:37,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.569525E+01
     75156, 1/04/1970, 0:32:37,   5.555555E+00,   1.421113E+01,   1.212121E+00,   1.554739E+01
     75157, 1/04/1970, 0:32:38,   5.555555E+00,   1.429318E+01,   1.212121E+00,   1.566753E+01
     75158, 1/04/1970, 0:32:38,   5.555555E+00,   1.431780E+01,   1.212121E+00,   1.579136E+01
     75159, 1/04/1970, 0:32:39,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.591335E+01
     75160, 1/04/1970, 0:32:39,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.582833E+01
     75161, 1/04/1970, 0:32:39,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.591150E+01
     75162, 1/04/1970, 0:32:40,   5.555555E+00,   1.426036E+01,   1.212121E+00,   1.555479E+01
     75163, 1/04/1970, 0:32:40,   5.555555E+00,   1.430959E+01,   1.212121E+00,   1.544944E+01
     75164, 1/04/1970, 0:32:41,   5.555555E+00,   1.433421E+01,   1.212121E+00,   1.561578E+01
     75165, 1/04/1970, 0:32:41,   5.555555E+00,   1.423575E+01,   1.212121E+00,   1.574516E+01
     75166, 1/04/1970, 0:32:41,   5.555555E+00,   1.426036E+01,   1.212121E+00,   1.558436E+01
     75167, 1/04/1970, 0:32:42,   5.555555E+00,   1.434241E+01,   1.212121E+00,   1.546053E+01
     75168, 1/04/1970, 0:32:42,   5.555555E+00,   1.425216E+01,   1.212121E+00,   1.559915E+01
     75169, 1/04/1970, 0:32:43,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.556588E+01
     75170, 1/04/1970, 0:32:43,   5.555555E+00,   1.428498E+01,   1.212121E+00,   1.566383E+01
     75171, 1/04/1970, 0:32:43,   5.555555E+00,   1.423575E+01,   1.212121E+00,   1.562502E+01
     75172, 1/04/1970, 0:32:44,   5.555555E+00,   1.427677E+01,   1.212121E+00,   1.571928E+01
     75173, 1/04/1970, 0:32:44,   5.555555E+00,   1.433421E+01,   1.212121E+00,   1.568232E+01
     75174, 1/04/1970, 0:32:45,   5.555555E+00,   1.439985E+01,   1.212121E+00,   1.556588E+01
     75175, 1/04/1970, 0:32:45,   5.555555E+00,   1.417011E+01,   1.212121E+00,   1.561948E+01
     75176, 1/04/1970, 0:32:45,   5.555555E+00,   1.430959E+01,   1.212121E+00,   1.541247E+01
     75177, 1/04/1970, 0:32:46,   5.555555E+00,   1.436703E+01,   1.212121E+00,   1.544574E+01
     75178, 1/04/1970, 0:32:46,   5.555555E+00,   1.439985E+01,   1.212121E+00,   1.541247E+01
     75179, 1/04/1970, 0:32:47,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.548640E+01
     75180, 1/04/1970, 0:32:47,   5.555555E+00,   1.429318E+01,   1.212121E+00,   1.544574E+01
     75181, 1/04/1970, 0:32:47,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.556403E+01
     75182, 1/04/1970, 0:32:48,   5.555555E+00,   1.434241E+01,   1.212121E+00,   1.572298E+01
     75183, 1/04/1970, 0:32:48,   5.555555E+00,   1.447369E+01,   1.212121E+00,   1.582093E+01
     75184, 1/04/1970, 0:32:49,   5.555555E+00,   1.440805E+01,   1.212121E+00,   1.594846E+01
     75185, 1/04/1970, 0:32:49,   5.555555E+00,   1.426036E+01,   1.212121E+00,   1.603718E+01
     75186, 1/04/1970, 0:32:49,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.569156E+01
     75187, 1/04/1970, 0:32:50,   5.555555E+00,   1.428498E+01,   1.212121E+00,   1.576733E+01
     75188, 1/04/1970, 0:32:50,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.601685E+01
     75189, 1/04/1970, 0:32:51,   5.555555E+00,   1.451472E+01,   1.212121E+00,   1.603533E+01
     75190, 1/04/1970, 0:32:51,   5.555555E+00,   1.421934E+01,   1.212121E+00,   1.587823E+01
     75191, 1/04/1970, 0:32:51,   5.555555E+00,   1.435062E+01,   1.212121E+00,   1.584866E+01
     75192, 1/04/1970, 0:32:52,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.569895E+01
     75193, 1/04/1970, 0:32:52,   5.555555E+00,   1.425216E+01,   1.212121E+00,   1.593552E+01
     75194, 1/04/1970, 0:32:53,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.588932E+01
     75195, 1/04/1970, 0:32:53,   5.555555E+00,   1.435062E+01,   1.212121E+00,   1.585235E+01
     75196, 1/04/1970, 0:32:53,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.592443E+01
     75197, 1/04/1970, 0:32:54,   5.555555E+00,   1.435062E+01,   1.212121E+00,   1.583018E+01
     75198, 1/04/1970, 0:32:54,   5.555555E+00,   1.434241E+01,   1.212121E+00,   1.572113E+01
     75199, 1/04/1970, 0:32:55,   5.555555E+00,   1.426036E+01,   1.212121E+00,   1.552522E+01
     75200, 1/04/1970, 0:32:55,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.558990E+01
     75201, 1/04/1970, 0:32:55,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.559915E+01
     75202, 1/04/1970, 0:32:56,   5.555555E+00,   1.447369E+01,   1.212121E+00,   1.579321E+01
     75203, 1/04/1970, 0:32:56,   5.555555E+00,   1.446549E+01,   1.212121E+00,   1.570080E+01
     75204, 1/04/1970, 0:32:57,   5.555555E+00,   1.427677E+01,   1.212121E+00,   1.561763E+01
     75205, 1/04/1970, 0:32:57,   5.555555E+00,   1.441626E+01,   1.212121E+00,   1.562687E+01
     75206, 1/04/1970, 0:32:57,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.558806E+01
     75207, 1/04/1970, 0:32:58,   5.555555E+00,   1.447369E+01,   1.212121E+00,   1.570450E+01
     75208, 1/04/1970, 0:32:58,   5.555555E+00,   1.460497E+01,   1.212121E+00,   1.585975E+01
     75209, 1/04/1970, 0:32:59,   5.555555E+00,   1.426036E+01,   1.212121E+00,   1.561763E+01
     75210, 1/04/1970, 0:32:59,   5.555555E+00,   1.435882E+01,   1.212121E+00,   1.573776E+01
     75211, 1/04/1970, 0:32:59,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.555479E+01
     75212, 1/04/1970, 0:33:00,   5.555555E+00,   1.433421E+01,   1.212121E+00,   1.576549E+01
     75213, 1/04/1970, 0:33:00,   5.555555E+00,   1.446549E+01,   1.212121E+00,   1.559360E+01
     75214, 1/04/1970, 0:33:01,   5.555555E+00,   1.432600E+01,   1.212121E+00,   1.564905E+01
     75215, 1/04/1970, 0:33:01,   5.555555E+00,   1.435062E+01,   1.212121E+00,   1.552891E+01
     75216, 1/04/1970, 0:33:01,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.560284E+01
     75217, 1/04/1970, 0:33:02,   5.555555E+00,   1.453933E+01,   1.212121E+00,   1.556403E+01
     75218, 1/04/1970, 0:33:02,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.567123E+01
     75219, 1/04/1970, 0:33:03,   5.555555E+00,   1.436703E+01,   1.212121E+00,   1.590226E+01
     75220, 1/04/1970, 0:33:03,   5.555555E+00,   1.442446E+01,   1.212121E+00,   1.582463E+01
     75221, 1/04/1970, 0:33:03,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.624418E+01
     75222, 1/04/1970, 0:33:04,   5.555555E+00,   1.442446E+01,   1.212121E+00,   1.618504E+01
     75223, 1/04/1970, 0:33:04,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.579691E+01
     75224, 1/04/1970, 0:33:05,   5.555555E+00,   1.442446E+01,   1.212121E+00,   1.581169E+01
     75225, 1/04/1970, 0:33:05,   5.555555E+00,   1.434241E+01,   1.212121E+00,   1.570450E+01
     75226, 1/04/1970, 0:33:05,   5.555555E+00,   1.439985E+01,   1.212121E+00,   1.586160E+01
     75227, 1/04/1970, 0:33:06,   5.555555E+00,   1.450651E+01,   1.212121E+00,   1.583387E+01
     75228, 1/04/1970, 0:33:06,   5.555555E+00,   1.422754E+01,   1.212121E+00,   1.583387E+01
     75229, 1/04/1970, 0:33:07,   5.555555E+00,   1.438344E+01,   1.212121E+00,   1.579321E+01
     75230, 1/04/1970, 0:33:07,   5.555555E+00,   1.438344E+01,   1.212121E+00,   1.569895E+01
     75231, 1/04/1970, 0:33:07,   5.555555E+00,   1.436703E+01,   1.212121E+00,   1.564905E+01
     75232, 1/04/1970, 0:33:08,   5.555555E+00,   1.444908E+01,   1.212121E+00,   1.588562E+01
     75233, 1/04/1970, 0:33:08,   5.555555E+00,   1.430959E+01,   1.212121E+00,   1.572113E+01
     75234, 1/04/1970, 0:33:09,   5.555555E+00,   1.430139E+01,   1.212121E+00,   1.568047E+01
     75235, 1/04/1970, 0:33:09,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.579506E+01
     75236, 1/04/1970, 0:33:09,   5.555555E+00,   1.450651E+01,   1.212121E+00,   1.592074E+01
     75237, 1/04/1970, 0:33:10,   5.555555E+00,   1.444087E+01,   1.212121E+00,   1.612774E+01
     75238, 1/04/1970, 0:33:10,   5.555555E+00,   1.424395E+01,   1.212121E+00,   1.599837E+01
     75239, 1/04/1970, 0:33:11,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.600021E+01
     75240, 1/04/1970, 0:33:11,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.595401E+01
     75241, 1/04/1970, 0:33:11,   5.555555E+00,   1.438344E+01,   1.212121E+00,   1.594477E+01
     75242, 1/04/1970, 0:33:12,   5.555555E+00,   1.455574E+01,   1.212121E+00,   1.590410E+01
     75243, 1/04/1970, 0:33:12,   5.555555E+00,   1.434241E+01,   1.212121E+00,   1.584126E+01
     75244, 1/04/1970, 0:33:13,   5.555555E+00,   1.439164E+01,   2.424242E+00,   1.579691E+01
     75245, 1/04/1970, 0:33:13,   5.555555E+00,   1.437523E+01,   2.424242E+00,   1.595401E+01
     75246, 1/04/1970, 0:33:13,   5.555555E+00,   1.436703E+01,   2.424242E+00,   1.613883E+01
     75247, 1/04/1970, 0:33:14,   5.555555E+00,   1.435882E+01,   1.212121E+00,   1.591704E+01
     75248, 1/04/1970, 0:33:14,   5.555555E+00,   1.438344E+01,   1.212121E+00,   1.561578E+01
     75249, 1/04/1970, 0:33:15,   5.555555E+00,   1.447369E+01,   1.212121E+00,   1.580615E+01
     75250, 1/04/1970, 0:33:15,   5.555555E+00,   1.435882E+01,   1.212121E+00,   1.595955E+01
     75251, 1/04/1970, 0:33:15,   5.555555E+00,   1.445728E+01,   1.212121E+00,   1.601315E+01
     75252, 1/04/1970, 0:33:16,   5.555555E+00,   1.439164E+01,   1.212121E+00,   1.595401E+01
     75253, 1/04/1970, 0:33:16,   5.555555E+00,   1.437523E+01,   1.212121E+00,   1.604457E+01
